score_id,round_id,hole_number,par,strokes,fairway_hit,green_in_regulation,putts
11330,630,8,5,4,0,1,1
11331,630,9,4,5,1,0,2
11332,630,10,4,3,1,1,1
11333,630,11,4,3,1,1,1
11334,630,12,4,4,1,1,1
11335,630,13,4,3,0,1,1
11336,630,14,5,4,1,1,1
11337,630,15,4,3,0,1,1
11338,630,16,3,4,,0,2
11339,630,17,4,3,1,1,1
11340,630,18,3,2,,1,1
11341,631,1,5,6,1,0,2
11342,631,2,4,3,1,1,1
11343,631,3,3,3,,1,1
11344,631,4,5,4,1,1,1
11345,631,5,4,4,0,1,3
11346,631,6,4,4,0,1,1
11347,631,7,4,5,1,0,3
11348,631,8,5,6,0,0,2
11349,631,9,4,3,1,1,1
11350,631,10,4,4,1,1,2
11351,631,11,4,5,1,0,1
11352,631,12,4,4,1,1,2
11353,631,13,4,4,0,1,2
11354,631,14,5,5,1,0,3
11355,631,15,4,4,1,1,2
11356,631,16,3,2,,1,1
11357,631,17,4,4,1,1,2
11358,631,18,3,3,,1,2
11359,632,1,5,5,1,0,1
11360,632,2,4,4,1,1,2
11361,632,3,3,4,,0,1
11362,632,4,5,6,1,0,2
11363,632,5,4,4,1,1,1
11364,632,6,4,4,1,1,2
11365,632,7,4,3,1,1,1
11366,632,8,5,5,0,0,2
11367,632,9,4,5,1,0,2
11368,632,10,4,5,0,0,2
11369,632,11,4,5,1,0,2
11370,632,12,4,5,1,0,2
11371,632,13,4,4,1,1,2
11372,632,14,5,4,0,1,1
11373,632,15,4,4,0,1,1
11374,632,16,3,3,,1,3
11375,632,17,4,5,1,0,2
11376,632,18,3,2,,1,1
11377,633,1,5,4,0,1,1
11378,633,2,4,4,1,1,2
11379,633,3,3,3,,1,2
11380,633,4,5,6,0,0,2
11381,633,5,4,4,1,1,2
11382,633,6,4,4,0,1,3
11383,633,7,4,5,0,0,1
11384,633,8,5,6,1,0,2
11385,633,9,4,4,0,1,2
11386,633,10,4,3,0,1,1
11387,633,11,4,4,1,1,1
11388,633,12,4,3,1,1,1
11389,633,13,4,4,1,1,2
11390,633,14,5,5,0,0,2
11391,633,15,4,5,1,0,3
11392,633,16,3,3,,1,2
11393,633,17,4,5,1,0,2
11394,633,18,3,3,,1,2
11395,634,1,5,5,1,0,1
11396,634,2,4,4,0,1,2
11397,634,3,3,4,,0,1
11398,634,4,5,6,1,0,3
11399,634,5,4,4,0,1,2
11400,634,6,4,4,0,1,2
11401,634,7,4,4,1,1,3
11402,634,8,5,4,1,1,1
11403,634,9,4,4,1,1,3
11404,634,10,4,4,1,1,1
11405,634,11,4,3,0,1,1
11406,634,12,4,4,1,1,1
11407,634,13,4,4,1,1,2
11408,634,14,5,6,1,0,2
11409,634,15,4,4,1,1,2
11410,634,16,3,3,,1,3
11411,634,17,4,3,1,1,1
11412,634,18,3,3,,1,2
11413,635,1,5,4,0,1,1
11414,635,2,4,4,1,1,2
11415,635,3,3,3,,1,2
11416,635,4,5,4,0,1,1
11417,635,5,4,4,0,1,2
11418,635,6,4,3,1,1,1
11419,635,7,4,4,1,1,2
11420,635,8,5,5,0,0,1
11421,635,9,4,3,0,1,1
11422,635,10,4,5,1,0,2
11423,635,11,4,4,1,1,2
11424,635,12,4,4,1,1,3
11425,635,13,4,3,0,1,1
11426,635,14,5,4,1,1,1
11427,635,15,4,4,1,1,3
11428,635,16,3,3,,1,1
11429,635,17,4,4,1,1,1
11430,635,18,3,3,,1,2
11431,636,1,5,4,1,1,1
11432,636,2,4,3,0,1,1
11433,636,3,3,4,,0,1
11434,636,4,5,4,1,1,1
11435,636,5,4,4,0,1,2
11436,636,6,4,4,1,1,2
11437,636,7,4,3,1,1,1
11438,636,8,5,5,1,0,2
11439,636,9,4,4,0,1,2
11440,636,10,4,4,1,1,2
11441,636,11,4,4,0,1,2
11442,636,12,4,4,1,1,3
11443,636,13,4,4,1,1,1
11444,636,14,5,5,1,0,3
11445,636,15,4,4,0,1,2
11446,636,16,3,3,,1,2
11447,636,17,4,3,0,1,1
11448,636,18,3,3,,1,2
11449,637,1,5,4,1,1,1
11450,637,2,4,4,1,1,3
11451,637,3,3,4,,0,2
11452,637,4,5,5,1,0,1
11453,637,5,4,4,0,1,1
11454,637,6,4,4,0,1,2
11455,637,7,4,4,0,1,2
11456,637,8,5,4,1,1,1
11457,637,9,4,4,1,1,2
11458,637,10,4,3,1,1,1
11459,637,11,4,4,1,1,1
11460,637,12,4,3,0,1,1
11461,637,13,4,3,1,1,1
11462,637,14,5,5,0,0,2
11463,637,15,4,3,1,1,1
11464,637,16,3,3,,1,3
11465,637,17,4,4,1,1,2
11466,637,18,3,3,,1,2
11467,638,1,5,5,0,0,2
11468,638,2,4,3,0,1,1
11469,638,3,3,2,,1,1
11470,638,4,5,5,0,0,2
11471,638,5,4,3,1,1,1
11472,638,6,4,5,0,0,2
11473,638,7,4,4,0,1,2
11474,638,8,5,6,0,0,2
11475,638,9,4,5,1,0,2
11476,638,10,4,5,1,0,3
11477,638,11,4,6,1,0,2
11478,638,12,4,5,1,0,2
11479,638,13,4,5,1,0,2
11480,638,14,5,5,1,0,1
11481,638,15,4,3,0,1,1
11482,638,16,3,3,,1,2
11483,638,17,4,4,0,1,3
11484,638,18,3,2,,1,1
11485,639,1,5,5,0,0,1
11486,639,2,4,4,0,1,2
11487,639,3,3,3,,1,2
11488,639,4,5,5,1,0,2
11489,639,5,4,3,1,1,1
11490,639,6,4,4,0,1,2
11491,639,7,4,5,0,0,2
11492,639,8,5,5,0,0,2
11493,639,9,4,4,0,1,3
11494,639,10,4,4,0,1,1
11495,639,11,4,4,0,1,1
11496,639,12,4,4,1,1,3
11497,639,13,4,4,1,1,3
11498,639,14,5,5,0,0,3
11499,639,15,4,5,1,0,1
11500,639,16,3,3,,1,3
11501,639,17,4,5,1,0,1
11502,639,18,3,2,,1,1
11503,640,1,5,5,0,0,2
11504,640,2,4,3,0,1,1
11505,640,3,3,2,,1,1
11506,640,4,5,5,0,0,1
11507,640,5,4,3,1,1,1
11508,640,6,4,4,0,1,2
11509,640,7,4,3,1,1,1
11510,640,8,5,6,0,0,2
11511,640,9,4,4,1,1,2
11512,640,10,4,3,0,1,1
11513,640,11,4,3,0,1,1
11514,640,12,4,3,1,1,1
11515,640,13,4,3,1,1,1
11516,640,14,5,5,1,0,2
11517,640,15,4,3,1,1,1
11518,640,16,3,2,,1,1
11519,640,17,4,4,1,1,1
11520,640,18,3,4,,0,2
11521,641,1,5,6,1,0,2
11522,641,2,4,3,1,1,1
11523,641,3,3,3,,1,2
11524,641,4,5,5,0,0,3
11525,641,5,4,5,0,0,1
11526,641,6,4,5,1,0,2
11527,641,7,4,6,0,0,3
11528,641,8,5,6,0,0,3
11529,641,9,4,5,1,0,3
11530,641,10,4,4,1,1,2
11531,641,11,4,4,0,1,2
11532,641,12,4,5,0,0,1
11533,641,13,4,4,1,1,2
11534,641,14,5,5,1,0,3
11535,641,15,4,4,0,1,2
11536,641,16,3,3,,1,1
11537,641,17,4,5,0,0,2
11538,641,18,3,3,,1,2
11539,642,1,5,5,1,0,2
11540,642,2,4,4,1,1,2
11541,642,3,3,2,,1,1
11542,642,4,5,6,1,0,3
11543,642,5,4,4,0,1,2
11544,642,6,4,5,1,0,1
11545,642,7,4,4,1,1,2
11546,642,8,5,6,1,0,1
11547,642,9,4,4,1,1,3
11548,642,10,4,4,1,1,1
11549,642,11,4,4,1,1,1
11550,642,12,4,4,1,1,3
11551,642,13,4,5,1,0,2
11552,642,14,5,6,1,0,2
11553,642,15,4,4,1,1,1
11554,642,16,3,4,,0,2
11555,642,17,4,4,0,1,2
11556,642,18,3,2,,1,1
11557,643,1,5,4,0,1,1
11558,643,2,4,3,1,1,1
11559,643,3,3,4,,0,2
11560,643,4,5,6,1,0,2
11561,643,5,4,4,0,1,2
11562,643,6,4,5,1,0,3
11563,643,7,4,3,1,1,1
11564,643,8,5,4,1,1,1
11565,643,9,4,4,1,1,2
11566,643,10,4,4,1,1,2
11567,643,11,4,4,1,1,2
11568,643,12,4,4,1,1,2
11569,643,13,4,4,0,1,2
11570,643,14,5,6,1,0,2
11571,643,15,4,4,1,1,2
11572,643,16,3,4,,0,2
11573,643,17,4,3,0,1,1
11574,643,18,3,3,,1,3
11575,644,1,5,5,1,0,2
11576,644,2,4,4,1,1,1
11577,644,3,3,2,,1,1
11578,644,4,5,4,0,1,1
11579,644,5,4,4,0,1,2
11580,644,6,4,4,1,1,3
11581,644,7,4,4,1,1,1
11582,644,8,5,5,1,0,1
11583,644,9,4,5,0,0,1
11584,644,10,4,4,1,1,2
11585,644,11,4,4,1,1,2
11586,644,12,4,5,0,0,2
11587,644,13,4,6,1,0,3
11588,644,14,5,5,1,0,2
11589,644,15,4,4,1,1,3
11590,644,16,3,2,,1,1
11591,644,17,4,4,0,1,1
11592,644,18,3,4,,0,2
11593,645,1,5,5,1,0,1
11594,645,2,4,4,0,1,2
11595,645,3,3,3,,1,2
11596,645,4,5,6,0,0,1
11597,645,5,4,5,0,0,1
11598,645,6,4,5,1,0,1
11599,645,7,4,3,1,1,1
11600,645,8,5,5,1,0,1
11601,645,9,4,4,1,1,3
11602,645,10,4,4,0,1,2
11603,645,11,4,3,0,1,1
11604,645,12,4,5,1,0,2
11605,645,13,4,5,0,0,3
11606,645,14,5,4,1,1,1
11607,645,15,4,5,0,0,2
11608,645,16,3,3,,1,2
11609,645,17,4,4,0,1,1
11610,645,18,3,3,,1,2
11611,646,1,5,4,1,1,1
11612,646,2,4,4,1,1,2
11613,646,3,3,3,,1,2
11614,646,4,5,4,1,1,1
11615,646,5,4,4,1,1,2
11616,646,6,4,5,0,0,2
11617,646,7,4,3,0,1,1
11618,646,8,5,5,1,0,2
11619,646,9,4,5,1,0,1
11620,646,10,4,4,1,1,2
11621,646,11,4,3,1,1,1
11622,646,12,4,3,0,1,1
11623,646,13,4,3,1,1,1
11624,646,14,5,5,1,0,3
11625,646,15,4,4,1,1,2
11626,646,16,3,4,,0,1
11627,646,17,4,6,1,0,2
11628,646,18,3,3,,1,2
11629,647,1,5,6,1,0,1
11630,647,2,4,3,0,1,1
11631,647,3,3,2,,1,1
11632,647,4,5,6,0,0,2
11633,647,5,4,3,0,1,1
11634,647,6,4,3,1,1,1
11635,647,7,4,3,1,1,1
11636,647,8,5,5,1,0,2
11637,647,9,4,4,0,1,2
11638,647,10,4,4,0,1,2
11639,647,11,4,3,1,1,1
11640,647,12,4,5,0,0,3
11641,647,13,4,3,1,1,1
11642,647,14,5,5,0,0,1
11643,647,15,4,4,0,1,2
11644,647,16,3,3,,1,3
11645,647,17,4,4,1,1,3
11646,647,18,3,3,,1,2
11647,648,1,5,5,0,0,2
11648,648,2,4,3,0,1,1
11649,648,3,3,3,,1,2
11650,648,4,5,4,0,1,1
11651,648,5,4,3,0,1,1
11652,648,6,4,5,1,0,2
11653,648,7,4,5,0,0,2
11654,648,8,5,5,1,0,2
11655,648,9,4,5,1,0,2
11656,648,10,4,3,1,1,1
11657,648,11,4,3,1,1,1
11658,648,12,4,4,0,1,3
11659,648,13,4,3,0,1,1
11660,648,14,5,6,1,0,3
11661,648,15,4,5,1,0,2
11662,648,16,3,3,,1,2
11663,648,17,4,4,1,1,3
11664,648,18,3,2,,1,1
11665,649,1,5,4,1,1,1
11666,649,2,4,4,1,1,1
11667,649,3,3,3,,1,2
11668,649,4,5,6,1,0,2
11669,649,5,4,5,0,0,2
11670,649,6,4,3,1,1,1
11671,649,7,4,3,1,1,1
11672,649,8,5,4,1,1,1
11673,649,9,4,4,1,1,3
11674,649,10,4,4,1,1,1
11675,649,11,4,5,1,0,1
11676,649,12,4,5,1,0,3
11677,649,13,4,5,1,0,3
11678,649,14,5,5,1,0,3
11679,649,15,4,5,1,0,1
11680,649,16,3,3,,1,3
11681,649,17,4,4,1,1,2
11682,649,18,3,4,,0,2
11683,650,1,5,5,1,0,2
11684,650,2,4,5,1,0,2
11685,650,3,3,2,,1,1
11686,650,4,5,5,1,0,2
11687,650,5,4,3,0,1,1
11688,650,6,4,3,0,1,1
11689,650,7,4,3,0,1,1
11690,650,8,5,6,1,0,2
11691,650,9,4,3,1,1,1
11692,650,10,4,4,0,1,1
11693,650,11,4,5,1,0,2
11694,650,12,4,5,0,0,3
11695,650,13,4,4,1,1,1
11696,650,14,5,5,1,0,2
11697,650,15,4,3,0,1,1
11698,650,16,3,2,,1,1
11699,650,17,4,4,1,1,2
11700,650,18,3,4,,0,2
11701,651,1,5,5,1,0,2
11702,651,2,4,5,1,0,2
11703,651,3,3,4,,0,1
11704,651,4,5,5,1,0,3
11705,651,5,4,5,0,0,2
11706,651,6,4,3,1,1,1
11707,651,7,4,4,0,1,2
11708,651,8,5,5,0,0,3
11709,651,9,4,3,1,1,1
11710,651,10,4,4,1,1,1
11711,651,11,4,5,0,0,3
11712,651,12,4,5,0,0,2
11713,651,13,4,5,1,0,2
11714,651,14,5,6,1,0,2
11715,651,15,4,5,0,0,2
11716,651,16,3,2,,1,1
11717,651,17,4,4,1,1,2
11718,651,18,3,3,,1,2
11719,652,1,5,6,0,0,3
11720,652,2,4,5,1,0,2
11721,652,3,3,3,,1,3
11722,652,4,5,5,1,0,1
11723,652,5,4,5,0,0,1
11724,652,6,4,5,0,0,2
11725,652,7,4,5,0,0,1
11726,652,8,5,6,1,0,2
11727,652,9,4,4,0,1,3
11728,652,10,4,4,1,1,2
11729,652,11,4,5,1,0,2
11730,652,12,4,5,1,0,2
11731,652,13,4,5,0,0,2
11732,652,14,5,4,0,1,1
11733,652,15,4,4,0,1,2
11734,652,16,3,3,,1,3
11735,652,17,4,5,0,0,2
11736,652,18,3,3,,1,2
11737,653,1,5,5,1,0,1
11738,653,2,4,3,1,1,1
11739,653,3,3,3,,1,2
11740,653,4,5,5,1,0,1
11741,653,5,4,5,1,0,2
11742,653,6,4,3,0,1,1
11743,653,7,4,3,1,1,1
11744,653,8,5,5,0,0,2
11745,653,9,4,4,1,1,2
11746,653,10,4,5,1,0,3
11747,653,11,4,4,0,1,2
11748,653,12,4,5,0,0,2
11749,653,13,4,4,1,1,2
11750,653,14,5,4,1,1,1
11751,653,15,4,3,1,1,1
11752,653,16,3,4,,0,2
11753,653,17,4,4,1,1,2
11754,653,18,3,2,,1,1
11755,654,1,5,5,0,0,1
11756,654,2,4,5,1,0,2
11757,654,3,3,2,,1,1
11758,654,4,5,5,1,0,3
11759,654,5,4,5,0,0,1
11760,654,6,4,4,1,1,2
11761,654,7,4,4,0,1,2
11762,654,8,5,5,0,0,2
11763,654,9,4,4,0,1,2
11764,654,10,4,3,1,1,1
11765,654,11,4,4,1,1,2
11766,654,12,4,4,1,1,1
11767,654,13,4,4,0,1,1
11768,654,14,5,4,1,1,1
11769,654,15,4,4,1,1,2
11770,654,16,3,3,,1,2
11771,654,17,4,4,1,1,2
11772,654,18,3,3,,1,2
11773,655,1,5,6,1,0,2
11774,655,2,4,5,0,0,2
11775,655,3,3,3,,1,2
11776,655,4,5,6,0,0,2
11777,655,5,4,4,0,1,2
11778,655,6,4,5,1,0,2
11779,655,7,4,4,0,1,2
11780,655,8,5,5,1,0,2
11781,655,9,4,3,1,1,1
11782,655,10,4,5,1,0,2
11783,655,11,4,4,1,1,1
11784,655,12,4,4,0,1,1
11785,655,13,4,5,0,0,2
11786,655,14,5,6,1,0,2
11787,655,15,4,3,0,1,1
11788,655,16,3,4,,0,3
11789,655,17,4,4,0,1,2
11790,655,18,3,2,,1,1
11791,656,1,5,7,0,0,2
11792,656,2,4,5,1,0,1
11793,656,3,3,2,,1,1
11794,656,4,5,5,1,0,2
11795,656,5,4,5,1,0,1
11796,656,6,4,4,1,1,2
11797,656,7,4,3,1,1,1
11798,656,8,5,5,1,0,2
11799,656,9,4,4,1,1,1
11800,656,10,4,4,1,1,2
11801,656,11,4,5,1,0,2
11802,656,12,4,5,1,0,2
11803,656,13,4,5,0,0,1
11804,656,14,5,5,1,0,1
11805,656,15,4,4,0,1,1
11806,656,16,3,3,,1,2
11807,656,17,4,5,1,0,2
11808,656,18,3,3,,1,2
11809,657,1,5,5,0,0,2
11810,657,2,4,4,0,1,2
11811,657,3,3,3,,1,2
11812,657,4,5,4,1,1,1
11813,657,5,4,4,1,1,2
11814,657,6,4,4,1,1,2
11815,657,7,4,4,1,1,2
11816,657,8,5,6,1,0,2
11817,657,9,4,4,1,1,3
11818,657,10,4,4,1,1,2
11819,657,11,4,3,1,1,1
11820,657,12,4,4,0,1,2
11821,657,13,4,5,0,0,2
11822,657,14,5,4,1,1,1
11823,657,15,4,3,0,1,1
11824,657,16,3,2,,1,1
11825,657,17,4,4,1,1,2
11826,657,18,3,3,,1,1
11827,658,1,5,5,1,0,3
11828,658,2,4,4,1,1,3
11829,658,3,3,3,,1,2
11830,658,4,5,5,0,0,1
11831,658,5,4,4,1,1,2
11832,658,6,4,3,1,1,1
11833,658,7,4,4,0,1,3
11834,658,8,5,4,1,1,1
11835,658,9,4,3,1,1,1
11836,658,10,4,3,1,1,1
11837,658,11,4,4,0,1,2
11838,658,12,4,4,1,1,1
11839,658,13,4,4,1,1,2
11840,658,14,5,4,1,1,1
11841,658,15,4,4,1,1,2
11842,658,16,3,4,,0,2
11843,658,17,4,5,1,0,3
11844,658,18,3,3,,1,2
11845,659,1,5,5,0,0,1
11846,659,2,4,4,1,1,2
11847,659,3,3,2,,1,1
11848,659,4,5,5,1,0,2
11849,659,5,4,3,0,1,1
11850,659,6,4,3,1,1,1
11851,659,7,4,4,1,1,2
11852,659,8,5,5,1,0,2
11853,659,9,4,4,1,1,2
11854,659,10,4,3,1,1,1
11855,659,11,4,4,1,1,2
11856,659,12,4,5,1,0,3
11857,659,13,4,5,1,0,2
11858,659,14,5,4,1,1,1
11859,659,15,4,4,1,1,2
11860,659,16,3,2,,1,1
11861,659,17,4,4,1,1,2
11862,659,18,3,3,,1,3
11863,660,1,5,4,1,1,1
11864,660,2,4,5,0,0,2
11865,660,3,3,2,,1,1
11866,660,4,5,6,1,0,2
11867,660,5,4,3,0,1,1
11868,660,6,4,4,1,1,1
11869,660,7,4,4,1,1,1
11870,660,8,5,5,1,0,1
11871,660,9,4,4,0,1,2
11872,660,10,4,4,0,1,2
11873,660,11,4,3,1,1,1
11874,660,12,4,3,1,1,1
11875,660,13,4,5,1,0,2
11876,660,14,5,5,0,0,1
11877,660,15,4,5,1,0,2
11878,660,16,3,4,,0,1
11879,660,17,4,4,1,1,3
11880,660,18,3,3,,1,2
11881,661,1,5,6,0,0,2
11882,661,2,4,5,0,0,2
11883,661,3,3,2,,1,1
11884,661,4,5,6,1,0,2
11885,661,5,4,3,0,1,1
11886,661,6,4,5,1,0,3
11887,661,7,4,5,0,0,2
11888,661,8,5,8,0,0,2
11889,661,9,4,4,0,1,1
11890,661,10,4,4,1,1,1
11891,661,11,4,3,1,1,1
11892,661,12,4,4,0,1,2
11893,661,13,4,4,1,1,2
11894,661,14,5,5,1,0,3
11895,661,15,4,4,1,1,3
11896,661,16,3,3,,1,2
11897,661,17,4,4,1,1,1
11898,661,18,3,2,,1,1
11899,662,1,5,5,0,0,3
11900,662,2,4,3,1,1,1
11901,662,3,3,3,,1,1
11902,662,4,5,4,0,1,1
11903,662,5,4,4,1,1,2
11904,662,6,4,6,1,0,2
11905,662,7,4,4,1,1,2
11906,662,8,5,5,0,0,3
11907,662,9,4,5,1,0,2
11908,662,10,4,4,0,1,2
11909,662,11,4,4,0,1,2
11910,662,12,4,3,0,1,1
11911,662,13,4,4,0,1,1
11912,662,14,5,6,0,0,1
11913,662,15,4,6,1,0,2
11914,662,16,3,3,,1,3
11915,662,17,4,5,1,0,2
11916,662,18,3,3,,1,2
11917,663,1,5,5,0,0,2
11918,663,2,4,4,0,1,2
11919,663,3,3,3,,1,2
11920,663,4,5,5,0,0,1
11921,663,5,4,6,1,0,2
11922,663,6,4,4,1,1,2
11923,663,7,4,4,1,1,1
11924,663,8,5,6,0,0,1
11925,663,9,4,3,0,1,1
11926,663,10,4,4,0,1,3
11927,663,11,4,5,1,0,3
11928,663,12,4,4,0,1,2
11929,663,13,4,4,1,1,2
11930,663,14,5,5,1,0,3
11931,663,15,4,4,1,1,1
11932,663,16,3,4,,0,3
11933,663,17,4,4,1,1,2
11934,663,18,3,2,,1,1
11935,664,1,5,6,1,0,3
11936,664,2,4,4,1,1,1
11937,664,3,3,2,,1,1
11938,664,4,5,5,0,0,3
11939,664,5,4,5,0,0,2
11940,664,6,4,4,0,1,3
11941,664,7,4,4,1,1,2
11942,664,8,5,6,1,0,2
11943,664,9,4,5,0,0,2
11944,664,10,4,4,1,1,2
11945,664,11,4,3,0,1,1
11946,664,12,4,4,0,1,2
11947,664,13,4,4,1,1,2
11948,664,14,5,5,0,0,1
11949,664,15,4,4,0,1,1
11950,664,16,3,3,,1,1
11951,664,17,4,3,1,1,1
11952,664,18,3,3,,1,3
11953,665,1,5,6,1,0,2
11954,665,2,4,3,1,1,1
11955,665,3,3,4,,0,3
11956,665,4,5,5,0,0,2
11957,665,5,4,4,1,1,3
11958,665,6,4,5,1,0,3
11959,665,7,4,5,1,0,2
11960,665,8,5,6,0,0,1
11961,665,9,4,5,1,0,2
11962,665,10,4,6,0,0,1
11963,665,11,4,3,1,1,1
11964,665,12,4,5,1,0,2
11965,665,13,4,3,0,1,1
11966,665,14,5,5,0,0,2
11967,665,15,4,3,0,1,1
11968,665,16,3,3,,1,1
11969,665,17,4,5,0,0,3
11970,665,18,3,4,,0,2
11971,666,1,5,5,0,0,2
11972,666,2,4,6,0,0,3
11973,666,3,3,3,,1,3
11974,666,4,5,5,0,0,3
11975,666,5,4,4,1,1,3
11976,666,6,4,4,0,1,3
11977,666,7,4,3,1,1,1
11978,666,8,5,5,0,0,2
11979,666,9,4,5,0,0,2
11980,666,10,4,4,1,1,2
11981,666,11,4,4,0,1,3
11982,666,12,4,5,1,0,3
11983,666,13,4,5,1,0,2
11984,666,14,5,4,1,1,1
11985,666,15,4,4,0,1,2
11986,666,16,3,2,,1,1
11987,666,17,4,4,1,1,3
11988,666,18,3,2,,1,1
11989,667,1,5,5,0,0,3
11990,667,2,4,3,1,1,1
11991,667,3,3,3,,1,2
11992,667,4,5,6,0,0,2
11993,667,5,4,5,1,0,3
11994,667,6,4,3,1,1,1
11995,667,7,4,3,1,1,1
11996,667,8,5,5,1,0,3
11997,667,9,4,4,1,1,1
11998,667,10,4,4,1,1,2
11999,667,11,4,3,1,1,1
12000,667,12,4,5,0,0,2
12001,667,13,4,4,0,1,2
12002,667,14,5,5,0,0,3
12003,667,15,4,4,1,1,1
12004,667,16,3,2,,1,1
12005,667,17,4,3,1,1,1
12006,667,18,3,3,,1,2
12007,668,1,5,5,0,0,2
12008,668,2,4,6,0,0,3
12009,668,3,3,4,,0,3
12010,668,4,5,6,1,0,1
12011,668,5,4,3,1,1,1
12012,668,6,4,5,0,0,2
12013,668,7,4,4,1,1,3
12014,668,8,5,5,0,0,2
12015,668,9,4,3,1,1,1
12016,668,10,4,4,1,1,2
12017,668,11,4,5,0,0,2
12018,668,12,4,5,1,0,3
12019,668,13,4,3,1,1,1
12020,668,14,5,5,0,0,2
12021,668,15,4,5,1,0,2
12022,668,16,3,4,,0,2
12023,668,17,4,4,1,1,2
12024,668,18,3,3,,1,2
12025,669,1,5,4,1,1,1
12026,669,2,4,3,1,1,1
12027,669,3,3,3,,1,2
12028,669,4,5,5,0,0,3
12029,669,5,4,5,1,0,2
12030,669,6,4,4,1,1,1
12031,669,7,4,5,1,0,3
12032,669,8,5,4,1,1,1
12033,669,9,4,3,0,1,1
12034,669,10,4,4,1,1,1
12035,669,11,4,4,1,1,2
12036,669,12,4,4,1,1,1
12037,669,13,4,5,1,0,2
12038,669,14,5,5,1,0,2
12039,669,15,4,3,1,1,1
12040,669,16,3,3,,1,2
12041,669,17,4,4,1,1,2
12042,669,18,3,3,,1,2
12043,670,1,5,5,1,0,3
12044,670,2,4,4,0,1,2
12045,670,3,3,3,,1,3
12046,670,4,5,6,1,0,1
12047,670,5,4,4,0,1,1
12048,670,6,4,5,1,0,2
12049,670,7,4,3,1,1,1
12050,670,8,5,4,1,1,1
12051,670,9,4,3,0,1,1
12052,670,10,4,5,0,0,2
12053,670,11,4,3,0,1,1
12054,670,12,4,3,0,1,1
12055,670,13,4,4,0,1,2
12056,670,14,5,4,0,1,1
12057,670,15,4,3,1,1,1
12058,670,16,3,3,,1,2
12059,670,17,4,4,1,1,1
12060,670,18,3,3,,1,2
12061,671,1,5,6,1,0,2
12062,671,2,4,3,0,1,1
12063,671,3,3,3,,1,3
12064,671,4,5,6,0,0,2
12065,671,5,4,4,0,1,2
12066,671,6,4,4,0,1,2
12067,671,7,4,3,0,1,1
12068,671,8,5,5,0,0,1
12069,671,9,4,6,1,0,1
12070,671,10,4,3,1,1,1
12071,671,11,4,4,0,1,2
12072,671,12,4,5,1,0,1
12073,671,13,4,3,1,1,1
12074,671,14,5,5,1,0,2
12075,671,15,4,4,0,1,2
12076,671,16,3,3,,1,1
12077,671,17,4,4,1,1,2
12078,671,18,3,3,,1,3
12079,672,1,5,5,1,0,2
12080,672,2,4,4,1,1,2
12081,672,3,3,3,,1,3
12082,672,4,5,6,0,0,2
12083,672,5,4,3,1,1,1
12084,672,6,4,3,1,1,1
12085,672,7,4,3,1,1,1
12086,672,8,5,5,1,0,3
12087,672,9,4,4,1,1,2
12088,672,10,4,4,1,1,1
12089,672,11,4,4,1,1,2
12090,672,12,4,3,0,1,1
12091,672,13,4,4,0,1,3
12092,672,14,5,5,1,0,2
12093,672,15,4,4,1,1,2
12094,672,16,3,3,,1,3
12095,672,17,4,4,0,1,3
12096,672,18,3,3,,1,2
12097,673,1,5,6,0,0,2
12098,673,2,4,5,0,0,2
12099,673,3,3,2,,1,1
12100,673,4,5,4,1,1,1
12101,673,5,4,5,1,0,3
12102,673,6,4,4,1,1,1
12103,673,7,4,4,0,1,1
12104,673,8,5,4,0,1,1
12105,673,9,4,3,0,1,1
12106,673,10,4,4,1,1,1
12107,673,11,4,4,1,1,2
12108,673,12,4,4,0,1,2
12109,673,13,4,4,0,1,1
12110,673,14,5,5,1,0,2
12111,673,15,4,4,0,1,1
12112,673,16,3,3,,1,2
12113,673,17,4,4,1,1,2
12114,673,18,3,3,,1,3
12115,674,1,5,5,1,0,1
12116,674,2,4,4,0,1,1
12117,674,3,3,3,,1,2
12118,674,4,5,5,1,0,2
12119,674,5,4,5,1,0,2
12120,674,6,4,4,1,1,2
12121,674,7,4,5,1,0,3
12122,674,8,5,5,1,0,1
12123,674,9,4,6,0,0,2
12124,674,10,4,5,1,0,2
12125,674,11,4,3,0,1,1
12126,674,12,4,4,0,1,1
12127,674,13,4,4,0,1,1
12128,674,14,5,5,1,0,2
12129,674,15,4,5,1,0,2
12130,674,16,3,3,,1,3
12131,674,17,4,4,1,1,1
12132,674,18,3,2,,1,1
12133,675,1,5,5,1,0,3
12134,675,2,4,4,0,1,3
12135,675,3,3,2,,1,1
12136,675,4,5,5,0,0,1
12137,675,5,4,3,1,1,1
12138,675,6,4,5,0,0,2
12139,675,7,4,4,1,1,1
12140,675,8,5,4,1,1,1
12141,675,9,4,5,0,0,2
12142,675,10,4,4,1,1,2
12143,675,11,4,4,1,1,3
12144,675,12,4,6,0,0,1
12145,675,13,4,4,1,1,1
12146,675,14,5,5,0,0,2
12147,675,15,4,4,0,1,2
12148,675,16,3,3,,1,2
12149,675,17,4,3,0,1,1
12150,675,18,3,3,,1,2
12151,676,1,5,6,0,0,3
12152,676,2,4,5,0,0,2
12153,676,3,3,3,,1,2
12154,676,4,5,4,1,1,1
12155,676,5,4,3,0,1,1
12156,676,6,4,3,1,1,1
12157,676,7,4,4,1,1,2
12158,676,8,5,5,1,0,2
